Tweet ID: 1 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'l’actu', '–', 'médecins', 'travail', 'vent', 'debout', 'contre', 'projet', 'loi', 'el', 'khomri']
Tweet ID: 649 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fait', 'peu', 'connu', 'très', 'maladroit', 'gaffeur', 'amour', 'peut', 'avoir', 'fous', 'rires', 'lors', 'mo…']
Tweet ID: 650 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'premières', 'giboulées', 'mars', 'domaine', 'versailles']
Tweet ID: 651 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'quand', 'psg', 'va', 'perdre', '1ere', 'fois', 'saison', 'stade', 'lumières', 'si', 'récupère', 'blessés', 'bien', 'sûr', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', '…']
Tweet ID: 652 | Score: -0.70 | Label: négatif | Mots Sentiment: 1 | Tokens: ['frère', 'soeur', 'fait', 'bataille', 'parfum', 'maintenant', 'ça', 'pue', 'mort', 'couloir']
Tweet ID: 653 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['sais', 'pas', 'ca', 'casse', 'pas', 'dois', 'couper', 'sinon', 'finirais', 'hontes', 'compete']
Tweet ID: 655 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ingénieurs', 'astrophysiciens', 'paléontologues', 'sanskritistes', 'pressés', 'découvrir', 'leurs', 'nouveaux', 'labos', 'recherche']
Tweet ID: 656 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'dommage', 'coralie', 'partie', 'haut', 'main', 'rachetant', 'image', 'là', 'instant', 'e…']
Tweet ID: 657 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['très', 'envisagé', 'an', 'dernier', 'a', 'plus', 'trop', 'nouvelles', 'donc', 'continue', 'mobiliser']
Tweet ID: 658 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['carla', 'chante', 'musique', 'trop', 'bien', 'quel', 'vien', 'créé']
Tweet ID: 659 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'crois', 'peux', 'tout', 'faire', 'partir', 'moment', 'où', 'écouteurs', 'balle']
Tweet ID: 660 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['tiens', 'couleur', 'gay', 'pride', 'avoue', 'pd', 'pas', 'peur']
Tweet ID: 661 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'etienne', 'nouveau', 'président', 'club', 'presse', 'reims', 'champagne', 'nouvelle', 'appellation', 'club', 'presse']
Tweet ID: 662 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'vidéo', 'video', 'présentation', 'adresse']
Tweet ID: 663 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'trop', 'hâte', 'voir']
Tweet ID: 664 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['réalité', 'combien', 'homme', 'pourront', 'soulever', 'cuisses']
Tweet ID: 665 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['RT', 'a', 'aussi', 'moyen', 'souder', 'communauté', 'fédérer', 'gens', 'autour', 'problématiques…']
Tweet ID: 666 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['appart', 'monica', 'refait', 'sous']
Tweet ID: 667 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['frere', 'a', 'demander', 'mdp', 'ancien', 'ordi', 'ptdddr', 'senti', 'mal']
Tweet ID: 668 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'attention', 'faux', 'dvd', 'platine', 'indochine', 'vente', 'enchères']
Tweet ID: 669 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'interviewer', 'quelle', 'a', 'réaction', '*yn*', 'quand', 'voulu', 'embrasser', 'louis', 'a', 'gifflé', 'htt…']
Tweet ID: 670 | Score: -0.60 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'constamment', 'peur', 'faire', 'pendre', 'conne']
Tweet ID: 671 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['genre', 'copain', 'super', 'mignon', 'vrai']
Tweet ID: 672 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pense', 'a', 'petite', 'vic', 'a', 'phobie', 'orage']
Tweet ID: 673 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'lycée', 'toujours', 'jeu', 'regard', 'sais', 'pas', 'pourquoi']
Tweet ID: 674 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'manuel', 'valls', 'nécessaire', 'impérieux', 'urgent', 'soutenir', 'kamel', 'daoud']
Tweet ID: 675 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'vidéo', '-', 'quelle', 'cette', 'créature', 'subnautica']
Tweet ID: 676 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['quand', 'penchera', 'sortir', 'qqch', 'four', 'dira', 'provoque', 'aussi']
Tweet ID: 677 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['parlement', 'haïtien', 'haut', 'lieu', 'mise', 'scène', 'politique', 'politique', 'mise', 'scène', 'haïti']
Tweet ID: 678 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '-', 'casse', 'analyse', 'stratégie', 'spéculative', 'liquidatrice', 'd’', '-', 'http…']
Tweet ID: 679 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jallet', 'frustration', 'ne', 'pas', 'participer', 'euro', 'certain']
Tweet ID: 680 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'lances', 'comme', 'fille', 'ça', 'commence', 'là', 'pourquoi', 'masculinité', 'doit', 'prendre', 'racine', 'mépris', 'fémin…']
Tweet ID: 681 | Score: 0.75 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'supporte', 'très', 'bien', 'solitude', 'apprécie', 'car', 'permet', 'ressourcer', 'repartir', '…']
Tweet ID: 682 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'l’ancien', 'patron', 'deutsche', 'bank', 'rejoint', 'cc', '…']
Tweet ID: 683 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['décidé', 'casser', 'couilles', 'soir']
Tweet ID: 684 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'espère', 'mois', 'mars', 'va', 'passer', 'vite']
Tweet ID: 685 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'bruns', 'a', 'bcp', 'plus', 'charme', 'blonds']
Tweet ID: 687 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'gens', 'chaussures', 'allume', 'quand', 'jour', 'pluie', 'allez', 'mourir', 'electrocuté', 'faudra', 'pas', 'plainter', 'con…']
Tweet ID: 688 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['quand', 'parle', 'bio', 'ça', 'donne', 'envie']
Tweet ID: 689 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'donne', 'importance', 'gens', 'mettez', 'envers', 'quand', 'voulez', 'ça', 'énerve']
Tweet ID: 690 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'définition', 'battre', 'couilles']
Tweet ID: 691 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'lasserais', 'jamais', 'b2o']
Tweet ID: 693 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'avouez', 'trop', 'hâte', 'voir', 'vidéos', 'matt', 'youtube', 'titre', 'matthew', 'espinosa', 'in', 'paris', 'on…']
Tweet ID: 694 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'pourquoi', 'sens', 'vais', 'passer', 'meilleur', 'concert', 'vie']
Tweet ID: 695 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'portrait', 'outil', 'gratuit', 'créer', 'présentation', '…']
Tweet ID: 696 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jamais', 'vu', 'autant', 'chance', 'photo']
Tweet ID: 697 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'giscard', 'a', 'point', 'départ', 'amorce', 'destruction', 'france', 'plus', 'grands', 'nuisibles', 'socialiste', 'ht…']
Tweet ID: 698 | Score: -0.30 | Label: négatif | Mots Sentiment: 1 | Tokens: ['relations', 'directeur', 'pourquoi', 'est-ce', 'parfois', 'si', 'difficile', '-', 'réussir', 'thèse']
Tweet ID: 699 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'évolution', 'drake', 'rihanna']
Tweet ID: 700 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['états-unis', 'vu', 'premiers', 'signes', 'amélioration', 'situation', 'syrie']
Tweet ID: 701 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '&', 'amp', 'avoir', 'chance', 'gagner', '87', 'console', 'choix']
Tweet ID: 702 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'gens', 'regardent', 'travers', 'quand', 'passe', 'côté', 'alors', 'ne', 'connais', 'pas', 'nvr']
Tweet ID: 704 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['qd', 'entends', 'voix', 'vidéo', 'g', 'envie', 'frapper', 'lol']
Tweet ID: 705 | Score: -0.50 | Label: négatif | Mots Sentiment: 1 | Tokens: ['ptn', 'sérieuse', 'donc', 'faites', 'quelque', 'chose']
Tweet ID: 706 | Score: -0.91 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'quand', 'vraiment', 'triste', 'essayes', 'ne', 'pas', 'pleurer', 'là', 'qqn', 'dit', 'ça', 'va']
Tweet ID: 707 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['gagnez', '6', 'livres']
Tweet ID: 708 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'définitivement', 'fan']
Tweet ID: 709 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['crois', 'viens', 'avoir', 'éclair', 'génie', 'mémoire', 'gars']
Tweet ID: 710 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['fait', 'porte', 'ouverte', 'ufr', 'histoire', 'géographie']
Tweet ID: 711 | Score: 0.70 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'bon', 'sait', 'deux', 'gay', 'donc', 'ok', 'crois', 'gay', 'ga…']
Tweet ID: 712 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'vidéo', '-', 'quelle', 'cette', 'créature', 'subnautica']
Tweet ID: 713 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'pluie', 'araignée', 'australie', 'peu', 'réalisation', 'plus', 'gros', 'cauchemar', 'vie']
Tweet ID: 714 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['groupe', 'indie-rock', 'james', 'vient', 'dévoiler', 'nouveau', 'clip', 'chargé', 'émotion', 'belle', 'réalisation', 'découvrir']
Tweet ID: 715 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['news', 'procédure', 'contre', 'agresseur', 'lundi', 'procédure', 'ci', 'cet', 'aprem', 'devant', '23', '1']
Tweet ID: 716 | Score: -0.80 | Label: négatif | Mots Sentiment: 1 | Tokens: ['désolé', 'raler', 'homéopathie', 'détèste', 'plus', 'haut', 'point', 'cette', 'pseudo-science', 'con']
Tweet ID: 718 | Score: -1.20 | Label: négatif | Mots Sentiment: 3 | Tokens: ['RT', 'vais', 'marier', 'meuf', 'moche', 'comme', 'ça', 'couple', 'moche', 'enfant', 'beau', 'pcq', '-', '-', 'fait', '+']
Tweet ID: 719 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['là', 'jécoute', 'unfaithful', 'rihanna', 'si', 'paroles', 'rien', 'voir', 'ituation', 'pleure']
Tweet ID: 721 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'soir', 'encore', 'fera', 'tourner', 'roue', 'peut-être', 'envoyer', 'vegas', 'tenter', 'gagner', 'https', '…']
Tweet ID: 722 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['physique', 'pas', 'eau']
Tweet ID: 723 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vient', 'regarder', 'épisode', 'teen', 'wolf', 'dieu']
Tweet ID: 724 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'questions', 'existentielles', 'poses', 'fin', 'soirée', 'quand', '5g', 'chaque', 'bras']
Tweet ID: 725 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['rêve', 'briller', 'comme', 'paris', 'nuit']
Tweet ID: 726 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'trouvez', 'points', 'contact', 'mc', 'proximité', 'grâce', 'application']
Tweet ID: 727 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['aubagne', 'plain-pied', '3ème', 'millénaire']
Tweet ID: 728 | Score: -0.70 | Label: négatif | Mots Sentiment: 1 | Tokens: ['dois', 'chàger', 'club', 'faut', 'joues', 'tottenham', 'mort', 'fais', 'plus', 'jouer']
Tweet ID: 729 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'vrai', 'tt', 'monde', 'dit', 'college', 'a', 'lycee', 'change', 'pote', 'jai', 'meme', 'potes', 'depuis', 'primaire']
Tweet ID: 730 | Score: 0.65 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'quand', 'commence', 'parler', 'aime', 'pas', 'critiquer']
Tweet ID: 731 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'chanterai', 'tout', 'coeur', 'merveilles', 'papa', 'yahweh']
Tweet ID: 732 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ça', 'appelle', 'violation', 'domicile', 'interdit', 'loi']
Tweet ID: 733 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['RT', 'RT', 'si', 'pasteur', 'i', 'devrai', 'mettre', 'couplet', 'kaaris', 'dan', 'kalash', 'sonnerie']
Tweet ID: 734 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['bah', 'quelle', 'idée', 'appeler', 'pâté', 'aussi']
Tweet ID: 735 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'sais', 'éclair']
Tweet ID: 736 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['tellement', 'envie', 'rencontrer', 'selena', 'pas', 'collection', 'définit', 'amour', 'idole']
Tweet ID: 737 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'sites', 'streaming', 'abusé', 'bouges', 'a', 'peine', 'souris', 'ya', '30', 'fenêtre', 'pub', 'ki', 'ouvrent', 'demandant', 'si', 'vx', 'rencontre…']
Tweet ID: 738 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['putain', 'cancereux']
Tweet ID: 739 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['prince', 'sultan', 'bin', 'abdelaziz', 'alami', 'lazraq', 'histoire', 'villa', 'parc', 'd’anfa']
Tweet ID: 740 | Score: -0.90 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'a', 'r', 'pire', 'prendre', 'teête', 'personne', 'importante']
Tweet ID: 741 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['jdeconne', 'espère', 'fdp']
Tweet ID: 742 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['4', 'comme', 'ambiance', 'a', 'maison']
Tweet ID: 743 | Score: -0.50 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'demain', 'jai', '3h30', 'cours', '3h30', 'contrôle', 'ptn']
Tweet ID: 744 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['faudrait', 'juste', 'oublies', 'fin', 'code', 'geass', 'bon', 'xd']
Tweet ID: 745 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tempête', 'neige', 'pleine', 'semaine', 'relâche', 'quel', 'gaspillage', '-', 'écolier']
Tweet ID: 746 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'guettez', 'logo', 'coca', 'cola', 'fait', 'cote', 'blanc', 'crache', 'noir']
Tweet ID: 747 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['mp', 'guatemala', 'twitter']
Tweet ID: 748 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fait', 'peu', 'connu', 'sait', 'rendre', 'discret', 'lors', 'situations', 'tendues', 'peut', 'ainsi', 'échapper', 'tranq…']
Tweet ID: 749 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'petit', 'coup', 'pression', 'geoffroy', 'quand', 'tombes', 'veste', 'snack', 'réalises', 'tout', 'monde', 'fixe', 'ma…']
Tweet ID: 750 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'dis', 'rappelle', 'ça']
Tweet ID: 751 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ibaka', 'snap', 'met', 'chaque', 'jour', 'photo', 'reveil', 'ohmygad', 'pr', 'devienne', 'cardiaque']
Tweet ID: 752 | Score: 0.05 | Label: neutre | Mots Sentiment: 3 | Tokens: ['RT', 'déjà', 'fille', 'base', 'chiant', 'quand', 'aime', 'pote', 'multiplié', '100']
Tweet ID: 753 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'vidéo', 'tempête', 'neige', 'aulnay-sous-bois', '2', 'mars', '2016', 'via']
Tweet ID: 754 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'nikola', 'fais', 'films', 'espèce', 'malade', 'fille', 'a', 'droit', 'pas', 'être', 'attirée', 'accepte', 'fin', '…']
Tweet ID: 755 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ahah', 'différence', 'poids', 'levés', 'correspond', 'presque', 'propre', 'poids']
Tweet ID: 756 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'grand', 'bien', 'a', 'pris', 'rattraper', 'dragon', 'ball', 'super', 'ça', 'rater', 'nouvelles', 'digressions', 'thématiques']
Tweet ID: 757 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'parents', 'font', 'toujours', 'reproches', 'crois', 'comprennent', 'pas', 'ange', 'comparé', 'certaines', 'per…']
Tweet ID: 758 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'gens', 'contente', 'trop', 'petit', 'oui', 'quand', 'demandent', 'si', 'ça', 'va', 'si', 'savaient']
Tweet ID: 759 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['viens', 'finir', 'step', 'ça', 'fait', 'bien']
Tweet ID: 760 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'train', 'tomber', 'amoureux', 'bordel']
Tweet ID: 761 | Score: -0.60 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'âge', 'arrive', 'avoir', 'peur', 'orage']
Tweet ID: 762 | Score: 0.68 | Label: positif | Mots Sentiment: 2 | Tokens: ['sinon', 'moins', '2', 'semaines', 'g', 'oral', 'tpe', 'tient', '3min', '15', 'mdr', 'lol']
Tweet ID: 764 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'écoutes', 'histoire', 'ne', 'peux', 'pas', 'croire', 'parce', 'pas', 'stupide']
Tweet ID: 766 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['RT', 'remporter', 'ballon', 'officiel', 'euro', '2016', 'dédicacé', 'zidane', 'RT', '&', 'amp', 'follow']
Tweet ID: 767 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mdrr', 'père', 'a', 'pris', 'téléphone', 'a', 'envoyé', 'jtm', 'bb', 'toutes', 'meufs', 'répertoire', 'a', '55', 'ans', 'i', 'cherche…']
Tweet ID: 768 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'vidéo', '-', 'beyond', 'two', 'souls', 'fantômes']
Tweet ID: 769 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'rdv', 'vendredi', '20h30', 'célébrer', 'million', 'signatures', 'contre', 'https', '…']
Tweet ID: 770 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['histoire', 'charles', 'vii', 'tome', '6', 'french', 'edition', 'by', 'gaston', 'fresne', 'beaucourt']
Tweet ID: 771 | Score: -2.40 | Label: négatif | Mots Sentiment: 3 | Tokens: ['comme', 'envie', 'dme', 'crever', 'yeux', 'qd', 'jvois', 'tweets', 'grosse', 'merde', 'définissent', 'femme', 'comme', 'pute', 'fautive', 'viol']
Tweet ID: 773 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fois', 'peux', 'pas', 'empêcher', 'regarder', 'qql', 'pas', 'forcément', 'méchant', 'coup', 'g', 'impression', 'être', '1', 'psychopat…']
Tweet ID: 774 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['panne', 'l’intégration', 'handicape', 'élèves', 'mre', 'l’école']
Tweet ID: 775 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'offrons', 'chance', 'gagner', 'raspberry', 'pi', '3', 'simple', '+', 'bonne', 'chance', 'tous']
Tweet ID: 776 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'startelf', 'der', 'schweiz', 'onze', 'départ', 'suisse']
Tweet ID: 777 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['peux', 'plus', 'cette', 'situation']
Tweet ID: 779 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'chaud', 'k', 'daoud', 'va', 'avoir', 'consultant', 'va', 'être', 'mis', 'gav', 'déchu', '…']
Tweet ID: 780 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'normandie', 'passes', 'beau', 'temps', 'tempête', '2', 'sec']
Tweet ID: 781 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'vrai', 'bébé', 'besoin', 'msg', 'attention', 'h24', 'chaud']
Tweet ID: 782 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['laïcité', 'française', 'incomplète', 'trop', 'dépendante', 'philosophie', 'lumières']
Tweet ID: 783 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'tout', 'va', 'bien', 'roissy', 'fouillé', 'pendant', 'temps', 'mecs', 'fiche', 'occupent', 'bagages']
Tweet ID: 784 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'perdu', 'crotte', 'nez', 'wsh']
Tweet ID: 785 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['snif', 'trop', 'bien', 'stan', 'petit', 'groupe', 'cke', 'jvois']
Tweet ID: 786 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'salle', '323', '8h01', 'là', 'prof', 'dit', 'aller', 'chercher', 'billet', 'retard']
Tweet ID: 788 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['trop', 'beau', 'cet', 'artwork', 'temas']
Tweet ID: 789 | Score: -0.40 | Label: négatif | Mots Sentiment: 1 | Tokens: ['passé', 'journée', 'regarder', 'soir', 'dois', 'avoir', 'problème', 'violence']
Tweet ID: 792 | Score: 0.80 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'juste', 'chapô', 'pète', 'gueule', '-', 'affaire', 'co2', 'incroyable', 'réseau', 'homme', 'défie', 'juges', 'via']
Tweet ID: 793 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 794 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 795 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['marre', 'faire', 'efforts', 'final', 'ne', 'rien', 'avoir', 'retour']
Tweet ID: 796 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 797 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 798 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 799 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 800 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 801 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 802 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['tellement', 'touchant', 'qd', 'parle', 'maman']
Tweet ID: 803 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 804 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 805 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 806 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 807 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
