Tweet ID: 1 | Score: 0.30 | Label: positif | Mots Sentiment: 1 | Tokens: ['allez', 'emmène', 'resto', 'zappé', 'telho', 'reste', 'tranquille', 'tn', 'clavier']
Tweet ID: 684 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['retrouvé', 'pull', 'ex', 'vais', 'envoyer', 'bled', 'aussi']
Tweet ID: 685 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pinard', 'fait', 'ça']
Tweet ID: 686 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['buzz-déjeuner', 'timbre', 'officiel', 'euro', 'sent', 'herbe', '-déjeuner', 'euro', 'herbe']
Tweet ID: 687 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'saviez', 'invente', 'jeux', 'autres', 'serveurs']
Tweet ID: 688 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['neige', 'chez', 'tout', 'monde', 'quoi']
Tweet ID: 689 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'durant', 'salon', 'agriculture', 'pleut', 'comme', 'vache', 'pisse']
Tweet ID: 690 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['beau', 'chiant', 'ça', 'va', 'être', 'coton', 'retour', 'chez', 'moto']
Tweet ID: 691 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'découvrez', 'paris', 'ticket', 'conçu', 'startupers', 'internationaux', 'ht…']
Tweet ID: 692 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['julien', 'passe', 'code', 'semaine', 'prochaine', 'fait', '9', 'fautes', 'alors', 'fait', '6', 'passe', 'pas', 'tout', 'suite']
Tweet ID: 693 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['bon', 'ben', 'après', 'quelques', 'minutes', 'neige', 'voila', 'retour', 'soleil']
Tweet ID: 694 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['yuko', 'yuko', 'paris', '15', 'avril', 'toutes', 'dates', 'tournée', 'bientôt']
Tweet ID: 695 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'où', 'monde', 'bisounours']
Tweet ID: 696 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['boîte', 'easy-r', 'dacia', 'désormais', 'dci', '90']
Tweet ID: 697 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'arabes', 'leurs', 'mariages', 'c’est', 'délire', 'louent', 'audi', 'lambo', 'fusées', 'jet', 'packs', 'finir', '8eme', 'eta…']
Tweet ID: 698 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'conseil', 'professeur', 'chaque', 'chose', 'temps', 'william', 'ne', 'crois', 'pas', 'moment', 'utiliser', 'ça…']
Tweet ID: 699 | Score: -0.90 | Label: négatif | Mots Sentiment: 1 | Tokens: ['pire', 'histoire', 'insiste']
Tweet ID: 700 | Score: -1.20 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'commentaire', 'très', 'pertinent', 'pl59', 'discours', 'haineux', 'défini', 'pl', '59', 'jdm']
Tweet ID: 701 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tunnels', '-', 'saisit', 'cour', 'comptes', 'concernant', 'gestion', 'bruxelles', 'mobilité']
Tweet ID: 702 | Score: 0.85 | Label: positif | Mots Sentiment: 1 | Tokens: ['petit', 'chien', 'anges', 'trop', 'trop', 'mignon']
Tweet ID: 703 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['ça', 'tt', 'monde', 'met', 'snap', 'dire', 'neige', 'wsh', 'fermez', 'gueule', 'vois', 'bien', 'neige']
Tweet ID: 704 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['après', 'avoir', 'modifié', 'code', 'criminel', 'couper', 'budgets', 'rempli', 'prisons', 'plaint', 'récidive']
Tweet ID: 705 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['où', '77', 'chelles', 'neige']
Tweet ID: 706 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['moment', 'prévenu', 'neige', 'lisant', 'tweet', 'alors', 'pouvais', 'juste', 'regarder', 'fenêtre']
Tweet ID: 707 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ça', 'date', 'quand', 'gangsta', 'rap']
Tweet ID: 708 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['demain', 'percent', 'va', 'tous', 'faire', 'bizuter', 'terminales']
Tweet ID: 709 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'soleil', 'paris', 'enfiiiin']
Tweet ID: 710 | Score: 0.80 | Label: positif | Mots Sentiment: 1 | Tokens: ['où', 'neige', 'ciel', 'super', 'bleu', 'ici']
Tweet ID: 711 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vais', 'donc', 'tout', 'temps', 'enfer', 'vers', 'enfer']
Tweet ID: 713 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vent', 'cocu']
Tweet ID: 714 | Score: -0.60 | Label: négatif | Mots Sentiment: 1 | Tokens: ['tt', 'manière', 'là', 'où', 'habite', 'a', 'dû', 'neiger', 'aller', 'quoi', '2', '3', 'fois', 'depuis', 'encore', 'dure', 'mm', 'pas', 'ptdrrr', 'wouhou', 'vive', 'sud']
Tweet ID: 715 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['audio', '-', 'serveur', 'devrait-il', 'payer', 'client', 'va', 'sans', 'payer']
Tweet ID: 716 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pere100', 'metz', 'feux']
Tweet ID: 717 | Score: -0.30 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'imaginez', '2016', 'a', 'gens', 'pensent', 'viol', 'pas', 'grave', 'oh', 'wait', 'réalité']
Tweet ID: 718 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tnt', 'hd', 'aide', 'équipement', 'assistance', 'proximité', 'aide', 'réception', 'passage', 'haute', 'définition', 'htt…']
Tweet ID: 719 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '3', 'étapes', 'passé', 'soirée', 'twitter', 'lieu', 'réviser', 'contrôle']
Tweet ID: 720 | Score: 0.60 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'follow', '+', 'RT', 'tenter', 'gagner', 'nouveau', 'places', 'cinéma', 'bonne', 'chance', 'https', '…']
Tweet ID: 721 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['christianisme', 'mémoires', 'provence', 'leopold', 'mandic', 'saint', 'reconciliation']
Tweet ID: 722 | Score: 0.60 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'follow', '+', 'RT', 'tenter', 'gagner', 'nouveau', 'places', 'cinéma', 'bonne', 'chance', 'https', '…']
Tweet ID: 723 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'hâtes', 'filtre', 'chien', 'disparait', 'snapchat', 'gens', 'redeviennent', 'moches']
Tweet ID: 724 | Score: 0.60 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'follow', '+', 'RT', 'tenter', 'gagner', 'nouveau', 'places', 'cinéma', 'bonne', 'chance', 'https', '…']
Tweet ID: 725 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'combattre', 'financement', 'pistes', 'eng']
Tweet ID: 726 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'cette', 'vache', 'transcrit', 'propos', 'marine', 'pen', 'sourds', 'malentendants']
Tweet ID: 727 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bien', 'neige', 'tombe', 'tôt', 'paris', 'ça', 'laisse', 'temps', 'tf1', 'france', '2', 'préparer', 'sujet', '20', 'minutes', '…']
Tweet ID: 728 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'faut', 'explique', 'macdo', 'hier', 'grosses', 'barres']
Tweet ID: 729 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['bruit', 'fait', 'story', 'quand', 'tape', 'olivio', 'tue']
Tweet ID: 730 | Score: -0.50 | Label: négatif | Mots Sentiment: 1 | Tokens: ['mdrrrrr', 'tal', 'océ', 'loulou', 'auré', 'amusait', 'échanger', 'visages', 'vu', 'sketch', 'ptn']
Tweet ID: 731 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['viens', 'essaie', 'tiens']
Tweet ID: 732 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mariage', 'comme', 'restaurant', 'peine', 'est-on', 'servi', 'regarde', 'a', 'assiette', 'voisin', 'sach…']
Tweet ID: 733 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'président', 'arrive', 'rencontrer', 'premiers', 'lauréats']
Tweet ID: 734 | Score: -0.10 | Label: neutre | Mots Sentiment: 3 | Tokens: ['RT', 'putain', 'vie', 'soleil', 'ça', 'fait', 'bien']
Tweet ID: 736 | Score: 0.80 | Label: positif | Mots Sentiment: 1 | Tokens: ['trkl', 'super', 'sauf', 'temps', 'degue', 'sinon', 'askip', 'neige', 'a', 'paris', 'vre']
Tweet ID: 737 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['passe', 'tellement', 'toutes', 'saisons', 'journée', 'sais', 'plus', 'comment', 'habiller', 'matin']
Tweet ID: 738 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['faire', 'premier', 'pas', 'mettre', 'fierté', 'côté']
Tweet ID: 739 | Score: 0.20 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'quand', 'prend', 'bus', 'pas', 'chauffeur', 'attend', 'poser', 'bien', 'tout', 'ça', 'non', 'milieu', 'démarre', 'fais…']
Tweet ID: 740 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tout', 'monde', 'snapper', 'neige', 'ko']
Tweet ID: 742 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['brésil', 'dirigeant', 'facebook', 'refusait', 'collaborer', 'va', 'être', 'libéré']
Tweet ID: 743 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'testé', 'freinage', 'glisse', 'bah', 'pas', 'encore', 'ça']
Tweet ID: 744 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['question', 'ne', 'pas', 'plus', 'simple', 'faire', 'comme', 'canada', 'faire', 'venir', 'vrais', 'réfugiés', 'avion']
Tweet ID: 745 | Score: -0.30 | Label: négatif | Mots Sentiment: 1 | Tokens: ['comment', 'peut-on', 'faire', 'lois', 'travail', 'quand', 'a', 'jamais', 'travaillé', 'réalité']
Tweet ID: 746 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['envoyer', 'question', 'ht', 'meilleures', 'retenue', 'poser', 'a', 'boss']
Tweet ID: 747 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'meme', 'aimant', 'foot', 'gars', 'fait', 'basket', 'a', 'plus', 'charme', 'mdr', 'ca', 'veut', 'rien', 'dire', 'sais', 'comme', 'ça']
Tweet ID: 748 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'manoir', 'rendu', 'célèbre', 'kim', 'dotcom', 'vendre']
Tweet ID: 749 | Score: 0.80 | Label: positif | Mots Sentiment: 1 | Tokens: ['espère', 'va', 'encore', 'neiger', 'soir', 'top', 'crème']
Tweet ID: 750 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'dernières', 'heures', 'participer', 'gagner', 'bible', 'domotique', 'objets', 'connectés']
Tweet ID: 751 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'twi', 'avant', 'pouvais', 'dire', 'tout', 'voulais', 'tt', 'monde', 'foutait', 'wah', 'mtn', 'dis', 'qqch', 'ça', 'vient', 'ouvrir', 'bouche', '…']
Tweet ID: 752 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'canard', 'frère', 'recevra', 'médaille', 'ordre', 'mérite', 'mains', '10', 'mars']
Tweet ID: 753 | Score: 0.90 | Label: positif | Mots Sentiment: 1 | Tokens: ['librairie', '3', 'mars', 'magnifique', 'histoire', 'chez']
Tweet ID: 754 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['plus', 'argent', 'mangé', 'pas', 'problème']
Tweet ID: 755 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'filles', 'ongles', 'comme', 'ca', 'comment', 'faites', 'tout', 'rongés', 'vernis', 'tien', '2jours']
Tweet ID: 756 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['mieux', 'amiens', 'quand']
Tweet ID: 757 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'reconversion', 'si', 'partait', 'élever', 'chèvres', 'larzac']
Tweet ID: 758 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'nan', 'sérieusement', 'papouilles', 'vrmt', 'truc', 'plus', 'doux', 'monde', 'wsh']
Tweet ID: 759 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bien', 'réfléchi', 'avis', 'secret', 'avoir', 'vie', 'réussie', 'vivre', 'chaque', 'jour', 'comme', 'si', 'alliez', 'vous…']
Tweet ID: 760 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'faut', 'prévenir', 'ps', 'a', 'rien', 'compris', 'pas', 'français']
Tweet ID: 761 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['neige', 'personne', 'met', 'story', 'a-t-il', 'vraiment', 'neigé']
Tweet ID: 762 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'enfin', 'match', 'contre', '22h30', 'gl']
Tweet ID: 763 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['rogozin', 'a', 'parlé', 'moteur', 'chasseur', 't-50']
Tweet ID: 765 | Score: 1.60 | Label: positif | Mots Sentiment: 9 | Tokens: ['père', 'discours', 'a', 'fait', 'coloc', 'genre', 'ouais', 'ouais', 'ouais', 'ouais', 'ouais', 'tout', 'fait', 'ouais', 'ouais', 'ouais']
Tweet ID: 766 | Score: -0.10 | Label: neutre | Mots Sentiment: 3 | Tokens: ['RT', 'arrête', 'pas', 'dire', 'the', 'cent', 'mdr', 'crée', 'malaise', 'envers', 'plus', 'fort', 'dirait', 'jean-michel', 'beauf']
Tweet ID: 767 | Score: -0.50 | Label: négatif | Mots Sentiment: 3 | Tokens: ['RT', 'a', 'tornade', 'chez', 'nuda', 'fini', 'tramway', 'perdu', 'bras', 'route', 'l’hôpital', 'RT', 'chaque', 'goûte…']
Tweet ID: 768 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['potin', 'mois']
Tweet ID: 769 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['va', 'jouer', 'soir', 'vrai', 'club', 'oceanic']
Tweet ID: 770 | Score: 0.60 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'seule', 'chance', 'voir', 'aimerais', 'tellement', 'aller']
Tweet ID: 771 | Score: -0.50 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'voulez', 'dire', 'a', 'perdu', 'doigt', 'ça', 'arrive', 'tout', 'temps', 'tiges']
Tweet ID: 772 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['fait', 'quoi', 'alors', 'rien', 'reste', 'comme', 'ça', '6', 'millions', 'chômeur', 'faut', 'transformer', 'pays', 'sortir', 'paquet']
Tweet ID: 773 | Score: 0.60 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'follow', '+', 'RT', 'tenter', 'gagner', 'nouveau', 'places', 'cinéma', 'bonne', 'chance', 'https', '…']
Tweet ID: 774 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['léo', 'pd']
Tweet ID: 775 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'plus', 'aise', 'quand', 'plus', 'confort', 'habituel']
Tweet ID: 776 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['comme', 'ça', 'pourront', 'comparer', 'gros', 'sabre', 'lol']
Tweet ID: 777 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['amie', 'aha', 'cerise', 'poulet']
Tweet ID: 778 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['aller', 'rush', 'lvl', '100', 'hui', 'puis', 'go', 'jouer', 'lol']
Tweet ID: 780 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['canton', 'genève', 'porte', 'plainte', 'sujet', 'centrale', 'nucléaire', 'bugey']
Tweet ID: 781 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'couples', 'ça', 'fait', '3', 'ans', 'ensemble', 'personne', 'sait', 'ça', 'fait', '6', 'jours', '14', 'photos', '4', 'flipag…']
Tweet ID: 782 | Score: -0.50 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'problème', 'aussi', 'croyez', 'viol', 'passe', 'toujours', 'ruelle', 'nuit']
Tweet ID: 783 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['demi', 'fond', 'a', '8h', 'demain', 'ca', 'va', 'être', 'sympa']
Tweet ID: 784 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'si', 'vois', 'chien', 'rue', 'découpe', 'petits', 'morceaux', 'laisse', 'manger']
Tweet ID: 785 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'pourquoi', 'monde', 'cruel', 'comme', 'ça', 'ptdddr']
Tweet ID: 786 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['voici', 'test', 'ultime', 'savoir', 'si', 'cheveux', 'courts', 'iraient', 'bien']
Tweet ID: 787 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['&', 'gt', 'solutions', 'e-commerce', 'clé', 'main', 'comme', 'prestashop…', 'ah', 'faute', 'si', 'a', 'plus', 'boulot']
Tweet ID: 789 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'candidats', 'épreuves', '9', 'mars', 'jour', 'grève']
Tweet ID: 790 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['car', 'scolaire', 'quitte', 'route', 'vauchassis']
Tweet ID: 791 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mans', 'bressuire', 'limoges', 'voilà']
Tweet ID: 792 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['néanmoins', 'manquera', 'toucher', 'résistance', 'corps', 'mémoire', 'physique', 'voyage']
Tweet ID: 793 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['cette', 'terre', 'a', 'ke', 'grandes', 'multi-nationales', 'ki', 'dictent', 'leurs', 'lois', 'argent', 'tout', 'reste', 'peut', 'écrouler']
Tweet ID: 794 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['dacccccc', 'vises', 'devant', 'dla', 'scene', 'mdr']
Tweet ID: 795 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['caractéristiques', 'importantes', 'niveau', 'consistance', 'qualité', 'matériaux']
Tweet ID: 796 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['prérequis', 'd’un', 'projet', 'marketing', 'automation']
Tweet ID: 797 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['aimerai', 'trop', 'sais', 'pas', 'si', 'mère', 'comprendrait', 'pourquoi', 'veux', 'pas', 'jeu']
Tweet ID: 799 | Score: -0.70 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'crois', 'plus', 'beau', 'compliment', 'pu', 'lire', 'vie', 'merci']
Tweet ID: 800 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'qd', 'jprends', 'décision', 'aller', 'twi', 'alors', 'risque', 'spoil', 'maximum']
Tweet ID: 803 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['neige', 'ici', 'petit', 'info', 'trafic', 'oubliez', 'pas', 'français', 'ne', 'sait', 'pas', 'conduire', 'qd', 'pleut', 'imaginez', 'quand', 'neige', 'bon', 'courage']
Tweet ID: 806 | Score: 0.60 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'follow', '+', 'RT', 'tenter', 'gagner', 'nouveau', 'places', 'cinéma', 'bonne', 'chance', 'https', '…']
Tweet ID: 807 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ki', 'peri']
Tweet ID: 808 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vais', 'martyriser', 'pauvre', 'petit']
Tweet ID: 809 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'continuer', 'insulter', 'temps', 'lieu', 'admirer', 'puissance', 'allah']
Tweet ID: 810 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['faut', 'monte', 'a', 'cheval', 'plus', 'vite', 'possible', 'ca', 'manque', 'trooop']
Tweet ID: 811 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['quand', 'entrain', 'flipper', 'tatouage', '2', 'mois', 'après', 'toujours', 'ombré', 'relief', 'pas', 'but']
Tweet ID: 812 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'nan', 'sérieusement', 'papouilles', 'vrmt', 'truc', 'plus', 'doux', 'monde', 'wsh']
Tweet ID: 815 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['snap', 'fait', 'trop', 'garçon', 'azy', 'vais', 'graille', 'comme', 'chocolat', 'sait', 'pas']
Tweet ID: 816 | Score: -0.50 | Label: négatif | Mots Sentiment: 1 | Tokens: ['al', 'a', 'plus', 'appareil', 'ptdr', 'bye', 'bye', 'cliché', 'adolescente']
Tweet ID: 817 | Score: -0.40 | Label: négatif | Mots Sentiment: 1 | Tokens: ['budget', 'prévu', 'sécurité', 'world', 'cup', '2018', 'risque', 'être', 'insuffisant', 'ministre', 'sports']
Tweet ID: 819 | Score: 0.80 | Label: positif | Mots Sentiment: 1 | Tokens: ['alors', 'déjà', 'mec', 'dit', 'pas', 'bonjour', 'plus', 'ne', 'ferme', 'pas', 'porte', 'entrée', 'con', 'oui']
Tweet ID: 820 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['type', 'musique', 'jul']
Tweet ID: 821 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'ouvert', 'vendredi', 'dernier', 'payez', 'temps', 'plutôt', 'consommations']
Tweet ID: 822 | Score: -0.50 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'jt', 'om', 'podium', 'est-il', 'définitivement', 'perdu']
Tweet ID: 824 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'reportage', 'spécial', 'soir', 'jt', 'tv', 'libertés', '19h', '&', 'amp', 'élus', 'https…']
Tweet ID: 825 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['l’europe', 'sauvée', 'faut', 'lever', 'tabou', 'nations']
Tweet ID: 826 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'programme', '2016', '5eme', 'édition', 'conférence', 'devoxx', 'france', 'publié']
Tweet ID: 828 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['twitto', 'parisien', 'moyen', 'rejoue', 'carte', 'puceau', 'sports', 'hiver']
Tweet ID: 829 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vrai', 'regarde', 'demande', 'si', 'fais', 'pas', 'connerie']
Tweet ID: 830 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'élite', 'communicants', 'juge', 'fiasco', 'hollande', 'périscope']
Tweet ID: 831 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['roué', 'coups', '6', 'personnes', 'tramway', 'pauvre', 'chomeur', 'cassosdirait', 'taubira', 'partie']
Tweet ID: 832 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'hin', 'soleil', 'fdp']
Tweet ID: 833 | Score: 1.10 | Label: positif | Mots Sentiment: 2 | Tokens: ['bon', 'tout', 'monde', 'a', 'bien', 'fenêtre', 'admirer', 'neige', 'arrête', 'tweets', 'là', 'dessus', 'maintenant']
Tweet ID: 834 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'marine', 'pen', 'service', 'reportage', 'soir', 'jt', 'tv', 'libertes', '19h', 'tvliber…']
Tweet ID: 835 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fou', 'pensez']
Tweet ID: 836 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ca', 'nettoie', 'yeux', 'blanc']
Tweet ID: 837 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ça', 'va', 'puer', 'chien', 'mouillé', 'baraque', 'xd']
Tweet ID: 838 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['veux', 'bloques', 'quand', 'laisse', 'choix', 'jour', 'heure']
Tweet ID: 839 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jvois', 'ça', 'rigole', 'histoire', 'eau', 'vin', 'vs', 'savez', 'pas', 'ça', 'fait', 'sreveiller', 'matin', 'sans', 'eau', 'devoi…']
Tweet ID: 840 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['mari', 'pas', 'avis', 'pense', 'suspendre', 'jardin']
Tweet ID: 841 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['marqué', 'groupe', 'ouvre', 'yeux']
Tweet ID: 842 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ministère', 'culture', 'va', 'recevoir', 'éditeurs', 'auteurs', 'bd', 'via', 'livreshebdo']
Tweet ID: 843 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'ira', 'cours', 'matin', 'soleil', 'manche', 'courte', 'petite', 'veste', 'ça', 'meilleure', 'période']
Tweet ID: 844 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pourquoi', 'prix', 'brut', 'continu', 'monter', 'avis']
Tweet ID: 845 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ptdrrrr', 'vraiment', 'pigeons', 'réal']
Tweet ID: 846 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ceux', 'vise', 'soleil', 'vexer', 'lune']
Tweet ID: 847 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ah', 'gars', 'connais', 'tout', 'monde', 'utilise']
Tweet ID: 849 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['toute', 'info', 'paiements', 'site', 'toujours']
